title|img_path|label|context
Galaxy Quest |ml1m/content/dataset/ml1m-images\3175.jpg|[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Galaxy Quest is a science fiction action movie about a group of astronauts who embark on a mission to explore the vast expanse of space. Along the way, they encounter various obstacles and challenges, including a mysterious alien being who threatens to destroy everything they encounter. The team must navigate through dangerous terrain and battle fierce alien creatures to survive.</s>
Othello |ml1m/content/dataset/ml1m-images\26.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Othello is a crime drama film about a young prince named Othello who is tasked with defending his father, King Henry VIII, against a powerful gang of robbers who are planning to take over his kingdom. The story follows Othello's journey as he navigates through the complexities of his family's feud with the gangsters and ultimately uncovers the truth about his father's death.</s>
Swan Princess, The |ml1m/content/dataset/ml1m-images\313.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]|<pad> Swan Princess is a young princess who is destined to become a queen and a queen. She is a young princess who is destined to become a queen and a queen. However, her father, a wealthy businessman, is a ruthless mercenary who seeks to take over the kingdom and take over the throne. The princess is a hero and her journey is a journey of self-discovery and redemption.</s>
Zero Effect |ml1m/content/dataset/ml1m-images\1845.jpg|[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Zero Effect is a science fiction action movie about a group of scientists who discover a new planet that has been destroyed by a massive alien invasion. The aliens are able to survive and return to Earth, but they must navigate through a series of obstacles and obstacles to survive.</s>
Blow-Out (La Grande Bouffe) |ml1m/content/dataset/ml1m-images\3655.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Blow-Out is a movie about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder. Jack is released from prison and is reunited with his wife and her lover.</s>
Knockout |ml1m/content/dataset/ml1m-images\3279.jpg|[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]|<pad> Knockout is a movie about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison and faces numerous challenges, including being convicted of murder and being convicted of murder.</s>
Miami Rhapsody |ml1m/content/dataset/ml1m-images\278.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Miami Rhapsody is a musical drama film about a young woman named Miami who is diagnosed with cancer and is struggling to make ends meet. She is a successful singer and songwriter, and her music is a powerful message about love, acceptance, and the power of music.</s>
Tie That Binds, The |ml1m/content/dataset/ml1m-images\200.jpg|[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Tie That Binds, The is a movie about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison and eventually dies.</s>
Boys |ml1m/content/dataset/ml1m-images\703.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> The movie Boys is about a group of boys who fall in love and secretly marry, but their relationship is complicated by their father's death and their relationship with a mysterious woman.</s>
Dog of Flanders, A |ml1m/content/dataset/ml1m-images\2831.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|"<pad> The movie ""Dog of Flanders, A"" is about a young boy named Max who is a sailor and a sailor who is stranded in Flanders, Belgium. Max is a sailor who is stranded in Flanders and must navigate through the harsh terrain of the city to find his way back home. Along the way, he meets a group of sailors who help him navigate the treacherous waters of Flanders. Max learns valuable lessons about the importance of loyalty, courage, and the power of love.</s>"
Swamp Thing |ml1m/content/dataset/ml1m-images\2668.jpg|[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Swamp Thing is a science fiction movie about a group of scientists who discover a mysterious creature that has been buried in a swamp. The creature is a tiger, and the scientists are fascinated by it. They decide to investigate and find the creature, but it is discovered by a group of scientists who are trying to find the creature. The scientists discover that the creature is actually a tiger, and they are able to find the creature and escape.</s>
Richie Rich |ml1m/content/dataset/ml1m-images\374.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]|<pad> Richie Rich is a movie about a man named Richie Rich who is a successful businessman who is a successful businessman. He is a successful businessman who is a successful businessman who is a successful businessman. Richie is a successful businessman who is a successful businessman who is a successful businessman. The movie is about Richie Rich's journey to become a successful businessman and his journey to become a successful businessman.</s>
With Friends Like These... |ml1m/content/dataset/ml1m-images\2811.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|"<pad> The movie ""With Friends Like These"" is about a group of friends who fall in love and become romantically involved in a series of events.</s>"
Plenty |ml1m/content/dataset/ml1m-images\2758.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> The movie Plenty is about a young woman named Lily who is a successful businesswoman who is hired to help her husband, Jack, with his business ventures. However, Jack is unable to fulfill his dream and is forced to work long hours to make ends meet. As the movie progresses, Lily discovers that Jack is not the only one who is struggling with his financial situation. She also discovers that Jack is a ruthless businessman who is trying to take over his business and take over his life.</s>
Davy Crockett, King of the Wild Frontier |ml1m/content/dataset/ml1m-images\1008.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]|<pad> Davy Crockett is a young man who is a hero in the American frontier. He is a skilled hunter who is hired by the Native American tribe to hunt down a ruthless mercenary named Davy. Davy is a skilled hunter who is determined to protect the Native American tribe and its people from the mercenary's attacks. He is hired by the tribe to hunt down the mercenary and his team, but they are unable to defeat Davy's mercenary and his army. Davy is tasked with defending the tribe and his people, and he must navigate treacherous terrain and treacherous terrain to protect his people. Along the way, he meets a group of Native American tribes who help him fight against the mercenary and his army. Davy's bravery and determination make him a hero in the American frontier.</s>
Godzilla (Gojira) |ml1m/content/dataset/ml1m-images\2364.jpg|[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]|<pad> Godzilla is a Japanese animated film about a powerful ninja who is sent to destroy a powerful asteroid. He is a hero who is tasked with destroying the asteroid and bringing it back to life. Along the way, he encounters various obstacles and enemies, including a ruthless gang of thugs who seek to destroy the asteroid. The movie explores themes of power, loyalty, and the consequences of greed and greed.</s>
Adventures of Robin Hood, The |ml1m/content/dataset/ml1m-images\940.jpg|[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]|<pad> The movie Adventures of Robin Hood is about a young boy named Robin Hood who is a sailor who is stranded on a deserted island with his family. He is rescued by a group of mermaids who help him find a treasure he has been searching for. Along the way, he encounters various obstacles and challenges, including a ruthless pirate who seeks to steal his treasure. Along the way, he learns valuable lessons about courage, loyalty, and the importance of perseverance.</s>
Little Men |ml1m/content/dataset/ml1m-images\1877.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Little Men is a movie about a young boy named Little Men who is a successful businessman who is tasked with a job in a small town. Little Men is a successful businessman who is hired by a wealthy businessman to help him with his business ventures. Little Men is a heartwarming and humorous film that explores the themes of friendship, family, and the importance of hard work and perseverance.</s>
Ghostbusters II |ml1m/content/dataset/ml1m-images\2717.jpg|[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Ghostbusters II is a sequel to the original movie, which was released in 1993. It follows the story of a group of rebels who are trying to stop a group of terrorists from gaining control of the city. The movie follows their journey as they face various challenges and obstacles, including a deadly virus that threatens to destroy everything they control. Along the way, they encounter various characters and enemies, including a group of ruthless criminals who seek to take over the city.</s>
Alive |ml1m/content/dataset/ml1m-images\3250.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Alive is a movie about a man named Jack who is a successful businessman who is unable to work due to his illness. He is diagnosed with a terminal illness and is forced to work as a salesman for a company. Jack is unable to work and is forced to work in a factory to survive. He eventually finds a job as a salesman and starts working as a salesman.</s>
Faculty, The |ml1m/content/dataset/ml1m-images\2428.jpg|[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> The movie Faculty is a drama film about a group of students who are struggling to make ends meet in their academic pursuits. The story follows their journey as they navigate through the challenges of academic pursuits and the challenges of finding a balance between academic success and personal fulfillment.</s>
Original Gangstas |ml1m/content/dataset/ml1m-images\732.jpg|[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Original Gangstas is a movie about a group of teenagers who are stranded in the city after a violent incident. The group is a group of rebels who are trying to escape from prison and find a way to escape. They are tasked with a series of dangerous and dangerous activities, including a gang of gangsters who are trying to rob a bank and a gangster who is trying to rob a police station. The group is eventually caught and killed, but they are able to escape and find a way back to their home.</s>
Silence of the Palace, The (Saimt el Qusur) |ml1m/content/dataset/ml1m-images\127.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> The movie Silence of the Palace is a historical fiction film about a group of people who are forced to leave their homes and go to the countryside to escape from the Nazi regime. The story follows the characters as they navigate through the harsh realities of their lives, including the harsh realities of war, poverty, and the emptiness of their homes. The film explores themes of identity, memory, and the consequences of adversity.</s>
Living Dead Girl, The (La Morte Vivante) |ml1m/content/dataset/ml1m-images\3085.jpg|[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|"<pad> The movie ""Living Dead Girl"" is a romantic comedy about a young woman named Lily who is diagnosed with a terminal illness and is forced to live in a small town in the United States. She becomes obsessed with her dreams and dreams, and eventually finds herself in a relationship with a man named Santiago who is also struggling with her condition.</s>"
Dumb & Dumber |ml1m/content/dataset/ml1m-images\231.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Dumb & Dumber is a movie about a man named Dumber who is a snobbish and ruthless criminal who is trying to rob a bank in New York City. He is a skilled criminal who is ruthless and has a shady motive for stealing money. Dumber is a skilled criminal who is ruthless and has a shady motive for stealing money. The movie explores the themes of sabotage, betrayal, and the consequences of greed.</s>
Medicine Man |ml1m/content/dataset/ml1m-images\2822.jpg|[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]|<pad> The movie Medicine Man is about a man named Dr. John Smith who is diagnosed with cancer and is forced to work as a doctor to help his patients. He is a successful businessman who is able to help his patients and his family by providing them with medical care.</s>
Mrs. Miniver |ml1m/content/dataset/ml1m-images\1936.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]|<pad> Mrs. Miniver is a movie about a woman named Mrs. Miniver who is a successful businesswoman who is a successful businesswoman. She is married to a man named Mr. Miniver and they have a son named Mr. Miniver who is also a businesswoman. Mrs. Miniver is a successful businesswoman who is a successful businesswoman who is also a successful businesswoman.</s>
