title|img_path|label|context
Bug's Life, A |ml1m/content/dataset/ml1m-images\2355.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]|<pad> Bug's Life is a movie about a young boy named Bug who is a solitary figure who lives in a small town in the Midwest. He is a solitary man who is unable to find his way back home after a long and difficult journey. The movie explores the themes of loneliness, isolation, and the importance of family and community.</s>
Return with Honor |ml1m/content/dataset/ml1m-images\2930.jpg|[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Return with Honor is a movie about a young woman named Emily who is a successful businesswoman who is tasked with restoring her former business to profitability. She is hired by a wealthy businessman to help her navigate the challenges of her new business venture. Emily must navigate the challenges of her new business and find a way to make it profitable while also avoiding the consequences of her past mistakes.</s>
What Planet Are You From? |ml1m/content/dataset/ml1m-images\3326.jpg|[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|"<pad> The movie ""What Planet Are You From?"" is about a young astronaut named Jack who discovers a planet that is inhabited by a group of aliens. He discovers that the aliens are not the only ones who are living on the planet, and that they are not the only ones who are living on it. Jack and his team must navigate through various challenges and obstacles to survive and find their way back to Earth.</s>"
Turbulence |ml1m/content/dataset/ml1m-images\1427.jpg|[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Turbulence is a science fiction movie about a scientist named Dr. John Turbulence who discovers that he is a mute alien who has been sent to Earth to investigate the existence of a new species of alien. The alien is a mutated species that has been causing chaos and destruction in the universe. Dr. Turbulence must navigate through the chaos and chaos of the universe to find the alien and save humanity.</s>
Grateful Dead |ml1m/content/dataset/ml1m-images\1421.jpg|[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Grateful Dead is a horror movie about a group of survivors who are stranded on a deserted island and must survive in a harsh environment. The main character, a young woman named Emily, is a skilled thief who is hired to help the survivors in their quest to find a way back to civilization. Along the way, she meets a group of survivors who are trying to find a way back to civilization. As they journey through the island, they face various challenges and obstacles, including a ruthless gang of ruthless criminals who threaten to destroy their lives. The movie explores themes of death, loss, and the power of hope and perseverance.</s>
Brady Bunch Movie, The |ml1m/content/dataset/ml1m-images\585.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> The Brady Bunch Movie is a movie about a group of kids who are trying to find a way to get back together after a long and difficult journey. The story revolves around the journey of the kids, who are trying to find a way to get back together after a long and difficult journey. The movie explores themes of friendship, family, and the importance of perseverance in the face of adversity.</s>
View to a Kill, A |ml1m/content/dataset/ml1m-images\2376.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]|<pad> View to a Kill, A is a movie about a man named Jack who is shot and killed by a group of terrorists in a small town in the United States. The movie follows Jack's journey as he navigates through the dangerous world of organized crime and the consequences of his actions.</s>
Reluctant Debutante, The |ml1m/content/dataset/ml1m-images\939.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> The movie Reluctant Debutante is a romantic comedy about a young woman named Lily who is hesitant to marry and becomes a ruthless thief.</s>
My Own Private Idaho |ml1m/content/dataset/ml1m-images\1611.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> My Own Private Idaho is a movie about a man named Jack who is a successful businessman who is a private investigator. He is hired by a wealthy businessman to investigate a series of fraudulent transactions involving a small business. Jack is hired by a wealthy businessman to investigate the case and uncover the truth behind the fraud. The movie explores themes of wealth, power, and the consequences of greed.</s>
Twin Falls Idaho |ml1m/content/dataset/ml1m-images\2725.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Twin Falls Idaho is a movie about a group of friends who fall in love in Twin Falls, Idaho. They are reunited after years of traveling and experiencing the beauty of the state.</s>
Mrs. Parker and the Vicious Circle |ml1m/content/dataset/ml1m-images\369.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Mrs. Parker and the Vicious Circle is a movie about a woman named Mrs. Parker who is a victim of a crime she did not commit. The movie follows her as she navigates through the criminal underworld and uncovers the truth about her past.</s>
Get on the Bus |ml1m/content/dataset/ml1m-images\1054.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> The movie Get on the Bus is about a young boy named Jack who is a successful businessman who is hired to work as a waiter for a company that is struggling to keep up with the demands of his job. Jack is hired by a group of employees to help him navigate the challenges of the job market and his personal life. As Jack becomes more comfortable with his new job, he begins to realize that he is not alone in his struggles and that he is not alone in his struggles.</s>
Faithful |ml1m/content/dataset/ml1m-images\664.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Faithful is a movie about a young woman named Faith who is diagnosed with cancer and is struggling to make ends meet. She is a successful businesswoman who works as a nurse and a therapist, but her life takes a turn when she is diagnosed with a terminal illness. She struggles to cope with her illness and struggles to find meaning in her life.</s>
All Dogs Go to Heaven |ml1m/content/dataset/ml1m-images\2123.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]|"<pad> The movie ""All Dogs Go to Heaven"" is about a group of dogs who are rescued from a solitary confinement in a small town. They are reunited with their owners and are reunited with their loved ones.</s>"
Blue in the Face |ml1m/content/dataset/ml1m-images\156.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Blue in the Face is a movie about a man named Jack who is diagnosed with cancer and is struggling to make ends meet. He is diagnosed with a rare genetic disorder and is forced to undergo surgery to remove his tumor. He is unable to live with his condition and is forced to work as a nurse. Despite his struggles, Jack is able to overcome his illness and become a successful doctor.</s>
Daytrippers, The |ml1m/content/dataset/ml1m-images\1484.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]|<pad> Daytrippers is a movie about a group of adventurers who embark on a journey to explore the world of the Amazon rainforest. Along the way, they encounter various obstacles and challenges, including a ruthless mermaid, a dangerous sailor, and a dangerous tiger. The movie explores themes of adventure, survival, and the importance of perseverance.</s>
Madness of King George, The |ml1m/content/dataset/ml1m-images\272.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Madness of King George is a movie about a young prince named George who is a king of the United Kingdom. He is a wealthy and powerful man who is obsessed with his own personal life and desires. He is obsessed with his wife, Queen Elizabeth II, and his children, and he becomes obsessed with his own personal life and desires. The movie explores themes of love, wealth, and the consequences of greed.</s>
Prefontaine |ml1m/content/dataset/ml1m-images\1442.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Prefontaine is a French film about a young woman named Prefontaine who is a successful businesswoman who is hired to run a small bakery in a small town. She is hired by a wealthy businessman to help her with her business ventures. However, she is tasked with a dangerous business venture that threatens to destroy the bakery and her family's livelihood. As she navigates the challenges of her job, she must also confront her own personal demons and the consequences of her actions.</s>
French Twist (Gazon maudit) |ml1m/content/dataset/ml1m-images\68.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]|<pad> French Twist is a movie about a young woman named Isabelle who is a successful businesswoman who is tasked with avenging her husband's murder. She is a successful businesswoman who is determined to prove her innocence and escape from the criminal underworld. However, she is also haunted by memories of her husband's murder and must navigate the complexities of her relationship with her husband and the consequences of her actions.</s>
She's the One |ml1m/content/dataset/ml1m-images\804.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]|"<pad> The movie ""She's the One"" is about a young woman named Lily who is a successful businesswoman and a successful businesswoman. She is a successful businesswoman who is married to a man named Jack, and they have a complicated relationship. Lily is a successful businesswoman who is also a successful businesswoman. The movie explores themes of love, relationships, and the importance of family.</s>"
Pest, The |ml1m/content/dataset/ml1m-images\1456.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> The movie Pest, The is about a group of savage pigs who are enslaved by a powerful gang in a small town in the United States. The pigs are rescued by a group of escaped criminals who are now able to escape and find their way back to their home.</s>
Ponette |ml1m/content/dataset/ml1m-images\1545.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]|<pad> Ponette is a romantic comedy film about a woman named Rose who is a successful businesswoman who is married to a wealthy businessman. Rose is a successful businesswoman who is married to a wealthy businessman, but their relationship is complicated by Rose's past and her own personal struggles. The movie explores themes of love, wealth, and the importance of family.</s>
Mighty Aphrodite |ml1m/content/dataset/ml1m-images\52.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Mighty Aphrodite is a movie about a young woman named Aphrodite who is a ruthless and powerful king who seeks to overthrow the king and restore order to the world. She is a powerful and powerful woman who is willing to sacrifice her own life to protect the king and his people.</s>
My Chauffeur |ml1m/content/dataset/ml1m-images\3491.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> My Chauffeur is a movie about a young chauffeur named Jack who is hired to drive a luxury car across the country. Jack is a skilled driver who is determined to make a difference in the lives of his passengers. As he navigates the treacherous terrain of the city, Jack must navigate through dangerous obstacles and make difficult decisions to save his passengers. Along the way, he meets a group of quirky characters who help him navigate the challenges of his new job.</s>
McCabe & Mrs. Miller |ml1m/content/dataset/ml1m-images\3093.jpg|[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]|<pad> McCabe & Mrs. Miller is a romantic comedy film about a man named McCabe who is married to a woman named Mrs. Miller. They have a complicated relationship and are forced to work together to find a way to get married.</s>
Blind Date |ml1m/content/dataset/ml1m-images\3394.jpg|[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]|<pad> Blind Date is a romantic comedy film about a man named Jack who is a successful businessman who is unable to find a romantic partner. He is a successful businessman who is unable to find a romantic partner, and he is forced to choose between his love for his wife and his desire to be with her. The movie explores themes of love, relationships, and the importance of being true to oneself.</s>
Junk Mail |ml1m/content/dataset/ml1m-images\1861.jpg|[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Junk Mail is a movie about a group of teenagers who are sent to a remote island to find a missing package. They discover that the package contains a message from a secret government agency that they believe is being used to track down the missing package. The teenagers are tasked with locating the package and bringing it back to their home.</s>
Horror Express |ml1m/content/dataset/ml1m-images\3490.jpg|[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]|<pad> Horror Express is a horror movie about a group of teenagers who are forced to flee their homes and seek refuge in a remote cabin in the woods. They are forced to confront their fears and fears, and their journey is a series of twists and turns that ultimately leads to their tragic end.</s>
